"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrezid","Human_Symbol","Chick_Symbol","Chick_Entrezid","TF_Status"
"ENSGALG00000008485",1021.67960127738,-0.262288871100833,0.271415505061502,-0.966373940359076,0.333857099164348,0.890493342219703,151195,"CCNYL1","CCNYL1",424093,"No"
"ENSGALG00000008486",259.882351033477,-0.108628037243916,0.404190692762471,-0.268754425049944,0.788118666857055,0.99760185705419,781,"CACNA2D1","CACNA2D1",768444,"No"
"ENSGALG00000008487",507.974726809187,0.296829661443694,0.26331634985526,1.12727394864335,0.259626673358018,0.831062797089174,23023,"TMCC1","TMCC1",416125,"No"
"ENSGALG00000008490",0.581392522778724,0,6.47055056510838,0,1,NA,7200,"TRH","TRH",414344,"No"
"ENSGALG00000008491",372.895992065965,0.0331693807184298,0.252293014378464,0.131471657271781,0.895402206159001,0.999839391720249,331,"XIAP","BIRC8",395280,"No"
"ENSGALG00000008493",389.592128924501,-0.0409320535463259,0.456418000318317,-0.0896810676129752,0.928540661166036,1,151194,"METTL21A","METTL21A",424094,"No"
"ENSGALG00000008494",732.411042299172,-0.397734817710445,0.423351381283387,-0.939491012181688,0.347478704662193,0.898385597748267,1385,"CREB1","CREB1",395099,"Transcription Factor"
"ENSGALG00000008496",569.6525962897,-0.0078005770440729,0.212413288455233,-0.0367235830714842,0.97070540475161,1,57617,"VPS18","VPS18",423207,"No"
"ENSGALG00000008497",2509.53336888656,-0.350961160852968,0.3767142796026,-0.931637529703416,0.351523880967445,0.901307563087082,54407,"SLC38A2","SLC38A2",417807,"No"
"ENSGALG00000008498",4.89514288130136,-0.615541210606946,1.29750550904885,-0.474403543040196,0.635212166984432,0.997259583936664,340895,"MALRD1","MALRD1",420512,"No"
"ENSGALG00000008500",1655.57538190496,0.204806294327154,0.197273870694104,1.03818257129821,0.299185065166457,0.867382828004331,64145,"RBSN","RBSN",416128,"No"
"ENSGALG00000008501",106.594874552335,-0.407605689656038,0.459113171876071,-0.887810924679947,0.374642465422722,0.911120483856275,8609,"KLF7","KLF7",429011,"Transcription Factor"
"ENSGALG00000008503",683.546771140816,0.118716555247547,0.313672399296812,0.378473067804769,0.7050791972245,0.99760185705419,10195,"ALG3","ALG3",424952,"No"
"ENSGALG00000008504",2817.64401781095,0.165728174060314,0.134248703657029,1.23448621510497,0.217021780265243,0.789944529497164,92906,"HNRNPLL","HNRNPLL",416702,"No"
"ENSGALG00000008506",951.438752756791,0.00713937614699029,0.255305700232811,0.02796402955547,0.97769084017638,1,64432,"MRPS25","MRPS25",416129,"No"
"ENSGALG00000008507",3652.67781529872,-0.0403435719547474,0.234559915421593,-0.171996872876743,0.863439987446725,0.99760185705419,57187,"THOC2","THOC2",422361,"No"
"ENSGALG00000008508",530.267164403946,0.222614494189184,0.296179491263742,0.751620219345133,0.452279480443291,0.95055686137793,5834,"PYGB","PYGB",421248,"No"
"ENSGALG00000008513",285.759323833721,0.387206115108015,0.320233503120366,1.20913680590902,0.226610290987204,0.7994392690759,728819,"C1GALT1C1L","C1GALT1C1",422362,"No"
"ENSGALG00000008514",78.9851002694271,-2.46189733010919,0.808653403781475,-3.04444069436511,0.00233113386256641,0.0543540938213925,54567,"DLL4","DLL4",423208,"No"
"ENSGALG00000008516",0.574481380068539,3.63580973797408,4.80224947052361,0.757105552364744,0.44898662787285,NA,130749,"CPO","CPO",424095,"No"
"ENSGALG00000008517",1394.89608614565,0.285166924752432,0.260440565150534,1.09494050816395,0.273542700814392,0.846203682103325,NA,"MCTS2P","MCTS1",422363,"No"
"ENSGALG00000008518",170.968133851995,-0.28253891397647,0.638710185247355,-0.442358554008421,0.658229765609424,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000008519",259.186193586325,-0.569961977287119,0.398892761018779,-1.42886016740797,0.153044428089644,0.697745793466946,7182,"NR2C2","NR2C2",395253,"Transcription Factor"
"ENSGALG00000008520",11403.9782903989,0.168247869315288,0.187766092639373,0.896050330228839,0.37022588319158,0.909301602139066,1981,"EIF4G1","EIF4G1",424953,"No"
"ENSGALG00000008523",1579.77600960085,0.187712232271116,0.169024730372637,1.11056075556092,0.26675746296048,0.838779668723086,7511,"XPNPEP1","XPNPEP1",423886,"No"
"ENSGALG00000008525",658.05442277045,0.00201463395028153,0.192346875642734,0.0104739624366112,0.991643139878354,1,26090,"ABHD12","ABHD12",421249,"No"
"ENSGALG00000008529",1294.60274192939,0.37034777989615,0.286847335369775,1.29109715946545,0.196669988929704,0.766258337941394,22868,"FASTKD2","FASTKD2",424096,"No"
"ENSGALG00000008530",6005.7673813804,0.106662582162949,0.129295148880957,0.824954246822938,0.409397566778115,0.934679323291611,9775,"EIF4A3","EIF4A3",416704,"No"
"ENSGALG00000008532",1898.8410610953,-0.106940582842268,0.16895672048304,-0.632946606305624,0.52676851113167,0.975000080870506,25920,"NELFB","NELFB",417254,"No"
"ENSGALG00000008534",974.811507805419,0.0738970174975558,0.246157168313601,0.300202581967518,0.764022635730554,0.99760185705419,5437,"POLR2H","POLR2H",424954,"No"
"ENSGALG00000008536",343.170589065435,-0.349092195237663,0.284174695560954,-1.22844222476798,0.219281005225775,0.792818288625326,116138,"KLHDC3","KLHDC3",421251,"No"
"ENSGALG00000008537",3804.91579713348,0.111081641638927,0.250990592851137,0.442572928240423,0.658074669666009,0.99760185705419,2049,"EPHB3","EPHB3",396179,"No"
"ENSGALG00000008538",624.837106852441,0.202880720070663,0.335115914231117,0.605404612120997,0.544910187290317,0.979362726988707,9837,"GINS1","GINS1",425297,"No"
"ENSGALG00000008539",1842.95690968246,-0.375373565658234,0.195552989875937,-1.91954909969098,0.0549148786926181,0.427025901874221,79087,"ALG12","ALG12",417733,"No"
"ENSGALG00000008542",3499.79203018697,-1.08629472740292,0.226390001023341,-4.79833350630591,1.59991220515745e-06,0.000180013248340822,120,"ADD3","ADD3",373892,"No"
"ENSGALG00000008544",311.286012873908,-0.594051140351235,0.421051155483034,-1.41087640448281,0.15828106067289,0.706514521667516,6546,"SLC8A1","SLC8A1",395760,"No"
"ENSGALG00000008545",1369.93146060508,0.0230130470401249,0.156080148933304,0.14744377934928,0.882781752180688,0.99760185705419,205564,"SENP5","SENP5",424955,"No"
"ENSGALG00000008546",426.869011834346,-0.439868020297642,0.318603516363377,-1.38061257238592,0.167398115600969,0.720821542306935,152273,"FGD5","FGD5",416130,"No"
"ENSGALG00000008548",34.8150671795215,-0.836973634979279,0.666360054632703,-1.25603812707624,0.209102146981239,0.780674142185269,130752,"MDH1B","MDH1B",424097,"No"
"ENSGALG00000008549",1115.78923301346,0.056051339024837,0.222250907125501,0.252198471312361,0.800887659611608,0.99760185705419,27229,"TUBGCP4","TUBGCP4",415590,"No"
"ENSGALG00000008550",1564.66868372992,0.186168375505511,0.321491772198697,0.579076640849304,0.562537460848139,0.98255601798538,64969,"MRPS5","MRPS5",416706,"No"
"ENSGALG00000008551",1067.77761886797,-0.0315957753023007,0.247618298844274,-0.127598709181712,0.898466552706404,0.999904148208282,79174,"CRELD2","CRELD2",417735,"No"
"ENSGALG00000008552",2.21326094638976,0,3.2631792530094,0,1,NA,4118,"MAL","MAL",416707,"No"
"ENSGALG00000008553",1139.5496452628,0.0948433871873347,0.183999438752156,0.515454763506574,0.606235272666519,0.993202542892047,54617,"INO80","INO80",423210,"No"
"ENSGALG00000008554",17.3899033052169,4.5277686962999,1.05950597236087,4.27347161263357,1.92452796305139e-05,0.00134008381209019,400935,"IL17REL","IL17REL",769256,"No"
"ENSGALG00000008555",471.643625241408,-0.44319019824953,0.260464206477785,-1.7015397403072,0.0888416820418771,0.543733810307437,4601,"MXI1","MXI1",423888,"Transcription Factor"
"ENSGALG00000008557",2315.93787904203,-0.0496250070868524,0.2442630727834,-0.203162133847621,0.839008308413679,0.99760185705419,221079,"ARL5B","ARL5B",420513,"No"
"ENSGALG00000008559",1218.53704362363,-0.176810004817766,0.433123271788585,-0.408220976184512,0.683111449539799,0.99760185705419,8450,"CUL4B","CUL4B",422364,"No"
"ENSGALG00000008561",2154.79026680068,0.29622096620669,0.219476709212681,1.34966925314905,0.177122099122923,0.735528502486301,10285,"SMNDC1","SMNDC1",423889,"No"
"ENSGALG00000008562",5.37773092487918,-0.0675619456337704,1.10809507218351,-0.0609712535772213,0.951382102770761,1,391475,"DYTN","DYTN",429012,"No"
"ENSGALG00000008563",468.598488020453,-0.284255554599243,0.190461943353931,-1.49245329325984,0.135580352898378,0.65768062889495,955,"ENTPD6","ENTPD6",416708,"No"
"ENSGALG00000008564",115.501217420014,-0.23495307684442,0.455258010052882,-0.516087738504871,0.605793131342919,0.993202542892047,221078,"NSUN6","NSUN6",428419,"No"
"ENSGALG00000008567",1632.59639745243,-0.0435691411241426,0.195096451046179,-0.223321033727209,0.823285658056337,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000008569",1143.33247023408,0.181295664708616,0.190030094726752,0.954036595989199,0.340065118294345,0.891791417230188,11261,"CHP1","CHP1",423211,"No"
"ENSGALG00000008572",772.1136910223,0.0344298779496134,0.240314309506811,0.143270194855531,0.886076794025818,0.997699143058809,3920,"LAMP2","LAMP2",414800,"No"
"ENSGALG00000008574",2297.22531186018,0.000664372140399207,0.234747061129305,0.00283016169490298,0.997741860693608,1,1207,"CLNS1A","CLNS1A",425500,"No"
"ENSGALG00000008579",218.376162405965,0.0590582077406189,0.257608397973083,0.229255754879504,0.818670140170454,0.99760185705419,11339,"OIP5","OIP5",423212,"No"
"ENSGALG00000008582",192.788172560366,-0.560492335644876,0.484332761578977,-1.15724638122272,0.247171713118198,0.818477382076119,8745,"ADAM23","ADAM23",424099,"No"
"ENSGALG00000008584",1445.91288862252,-0.192625127241492,0.221789041840067,-0.868506061631279,0.38511735537373,0.91965904395482,NA,"AC087721.2","NUSAP1",423213,"No"
"ENSGALG00000008585",5943.58388256171,0.120012794649143,0.21084457419288,0.569200298886305,0.56922021785563,0.984274700132662,9126,"SMC3","SMC3",395188,"No"
"ENSGALG00000008586",7591.10295956616,-0.293966301997646,0.307616693877688,-0.955625321539055,0.33926156381052,0.891791417230188,10383,"TUBB4B","TUBB4B",417255,"No"
"ENSGALG00000008587",2187.00689036213,0.304390597315066,0.158401441607157,1.92164032237767,0.0546510311868171,0.426272477979049,51103,"NDUFAF1","NDUFAF1",423214,"No"
"ENSGALG00000008589",75.394320202282,0.273928766863268,0.417787738390888,0.655664926688147,0.512039740399944,0.97340447394669,2825,"GPR1","GPR1",424101,"No"
"ENSGALG00000008590",21870.0422748719,0.298257313269409,0.253725091580222,1.17551366879735,0.239789271892107,0.809645773455471,1933,"EEF1B2","EEF1B2",395723,"No"
"ENSGALG00000008591",24.9542001798334,-0.693829954555648,0.662810649744843,-1.04679964756563,0.295191992979604,0.863261890598995,783,"CACNB2","CACNB2",428420,"No"
"ENSGALG00000008593",7.90188881191666,-3.69946630151278,1.48282261636174,-2.49488122226637,0.0125999299086778,0.178225601358297,23439,"ATP1B4","ATP1B4",422365,"No"
"ENSGALG00000008595",3687.42118651365,0.118427626538665,0.255429751955571,0.463640690373702,0.642905196389811,0.997259583936664,23168,"RTF1","RTF1",423215,"No"
"ENSGALG00000008597",1341.81056839762,0.105218708412527,0.408073043756673,0.257842829910782,0.796528208278944,0.99760185705419,51069,"MRPL2","MRPL2",421256,"No"
"ENSGALG00000008599",13.6474863133585,-1.7560360523758,1.01200119657531,-1.73521143879905,0.0827033611417978,0.524553156774757,NA,NA,NA,NA,"No"
"ENSGALG00000008602",118.277383146253,-0.221304657846807,0.765444183667999,-0.289119262473611,0.772490113443636,0.99760185705419,221074,"SLC39A12","SLC39A12",420514,"No"
"ENSGALG00000008603",646.190240864095,0.51654581987996,0.284616057080726,1.81488643043583,0.0695413642876963,0.479219145084669,3706,"ITPKA","ITPKA",395694,"No"
"ENSGALG00000008604",203.433428813049,0.222133682369093,0.343548036471734,0.646586965393322,0.517899296272251,0.974536214174501,55026,"TMEM255A","TMEM255A",107052097,"No"
"ENSGALG00000008606",3036.83509876845,-0.0266279659042706,0.146239686140473,-0.182084402716049,0.855516488945446,0.99760185705419,4719,"NDUFS1","NDUFS1",424102,"No"
"ENSGALG00000008609",11550.3912290767,0.141254313723185,0.187978837343882,0.751437319855209,0.452389509850415,0.95055686137793,5754,"PTK7","PTK7",421257,"No"
"ENSGALG00000008611",372.95765153313,-0.195815977511858,0.409517608239052,-0.478162534582768,0.632534526098827,0.997053458028752,10009,"ZBTB33","ZBTB33",422367,"Transcription Factor"
"ENSGALG00000008613",710.833250549467,0.0514390628931952,0.463034924956199,0.111091108080154,0.911544099820825,1,4694,"NDUFA1","NDUFA1",772150,"No"
"ENSGALG00000008614",4668.80838200478,-0.0689329705415502,0.163689880868622,-0.421119315230464,0.673667957894561,0.99760185705419,150465,"TTL","TTL",416711,"No"
"ENSGALG00000008615",356.841885455239,2.26197586711695,0.532871269963487,4.24488238458032,2.18708108008371e-05,0.00146946908183344,NA,NA,NA,NA,"No"
"ENSGALG00000008616",3546.64779100853,-0.134912612482758,0.180807520848672,-0.746167039122638,0.455566516403707,0.951864287600894,NA,NA,NA,NA,"No"
"ENSGALG00000008618",2700.40243876968,0.12906874709911,0.521337242257467,0.247572466797544,0.804465215939338,0.99760185705419,65109,"UPF3B","UPF3B",100858231,"No"
"ENSGALG00000008620",12867.1387419888,-0.0567921818815823,0.508785363255709,-0.111623065408506,0.911122282761394,1,NA,NA,NA,NA,"No"
"ENSGALG00000008621",3113.79178936197,0.975958049574221,0.371703521802244,2.62563573474414,0.00864873181023784,0.138587785147525,8828,"NRP2","NRP2",374157,"No"
"ENSGALG00000008623",219.480217773245,-0.733890834153573,0.388108190311071,-1.89094394932855,0.0586318268057297,0.442553244370313,54863,"TOR4A","TOR4A",417257,"No"
"ENSGALG00000008624",539.948593822788,-0.151603305552411,0.337287177048596,-0.449478414444936,0.653086576010754,0.99760185705419,26015,"RPAP1","RPAP1",423217,"No"
"ENSGALG00000008625",1823.10988173144,0.199686955616264,0.189679576833962,1.05275939006898,0.292451281487601,0.861384576256213,29882,"ANAPC2","ANAPC2",417258,"No"
"ENSGALG00000008627",133.223478821943,0.0914536480022148,0.559282380602119,0.163519630108419,0.870109318569958,0.99760185705419,84630,"TTBK1","TTBK1",416713,"No"
"ENSGALG00000008628",34.9704752999846,-0.58962875278451,0.512472770921699,-1.15055625633347,0.249914837842136,0.82067425528482,NA,NA,NA,NA,"No"
"ENSGALG00000008629",211.966745991802,-2.86980707642658,0.551422679658509,-5.20436895741,1.94656925045355e-07,3.24124938561935e-05,4360,"MRC1","MRC1",420516,"No"
"ENSGALG00000008631",1040.89769950455,0.381256225352255,0.255000558776659,1.49511917613551,0.134883342087182,0.656377991560844,7301,"TYRO3","AXL",395336,"No"
"ENSGALG00000008632",125.124207749392,-1.00893958181639,0.498428076598329,-2.02424307374937,0.0429451476533692,0.374388787204289,84532,"ACSS1","ACSS1A",416714,"No"
"ENSGALG00000008633",3099.98071731925,0.10034361041863,0.151723993609194,0.661356243212871,0.508383880309889,0.973389952633971,23157,"SEPTIN6","SEPT6",422369,"No"
"ENSGALG00000008635",413.749020786994,-2.98223874120986,1.06409782389587,-2.80259828959268,0.00506927670036145,0.094243021568977,NA,NA,NA,NA,"No"
"ENSGALG00000008638",3.0008284110797,-0.840749803691397,2.11154641439082,-0.398167806287105,0.690506495119555,NA,4360,"MRC1","MMR1L3",420515,"No"
"ENSGALG00000008645",1461.89980825627,0.557692561118377,0.214513207254043,2.59980524396297,0.00932766811767048,0.144514658425561,55922,"NKRF","NKRF",422370,"Transcription Factor"
"ENSGALG00000008648",1683.64978235561,-0.182567162141773,0.136534236389985,-1.33715298791655,0.181172703900951,0.74270434990905,7319,"UBE2A","UBE2A",395672,"No"
"ENSGALG00000008651",510.369281771128,-0.210246856316716,0.224382676232952,-0.937001286580788,0.348757896116462,0.899125294042889,57136,"APMAP","APMAP",416715,"No"
"ENSGALG00000008652",1196.56044829913,0.359557071468012,0.214741063333173,1.67437501652935,0.0940569196868331,0.557760957557025,63932,"CXorf56","C4HXorf56",428719,"No"
"ENSGALG00000008653",1568.54008408384,-0.0470542603282262,0.44761882239209,-0.105121272775722,0.916279579589361,1,23269,"MGA","MGA",423220,"Transcription Factor"
"ENSGALG00000008656",1.14819019829378,2.15133983988996,4.38212393061661,0.490935417152213,0.623472126286011,NA,29851,"ICOS","ICOS",424105,"No"
"ENSGALG00000008658",414.287272950615,0.222961426492276,0.252383377369435,0.883423578906735,0.377007455799224,0.9128026925229,54680,"ZNHIT6","ZNHIT6",424527,"No"
"ENSGALG00000008659",66.4076702511124,-1.25056801921391,0.524951341116808,-2.3822551182618,0.0172069720585119,0.219844541254666,9200,"HACD1","HACD1",420518,"No"
"ENSGALG00000008661",954.923764437715,-0.302127318411291,0.408872909674015,-0.738927210052067,0.459951198602342,0.95505114430117,3491,"CCN1","CYR61",429089,"No"
"ENSGALG00000008663",158.896595238784,-1.03897038745709,0.491243063713749,-2.11498230550592,0.0344314554417333,0.332989561813076,23576,"DDAH1","DDAH1",378898,"No"
"ENSGALG00000008666",4.75131999128913,-3.37711520440721,2.26960939444156,-1.48797198878275,0.13675828093398,0.660674899283391,1493,"CTLA4","CTLA4",424106,"No"
"ENSGALG00000008667",22165.3275808277,0.122044462419261,0.134259546297736,0.909018880107144,0.363340159917395,0.906319017929201,11034,"DSTN","DSTN",396539,"No"
"ENSGALG00000008669",1.07172177559559,0,3.72070704768036,0,1,NA,940,"CD28","CD28",396249,"No"
"ENSGALG00000008670",570.496016528086,0.129917343145295,0.295288027982078,0.439968203361024,0.659960136826514,0.99760185705419,148423,"C1orf52","C8H1orf52",424529,"No"
"ENSGALG00000008671",29.213360825053,-1.38014581028879,0.673513100538543,-2.04917440980023,0.0404450634414847,0.361691726129658,338596,"ST8SIA6","ST8SIA6",414335,"No"
"ENSGALG00000008675",4563.65485148495,-0.0597690230905476,0.240429900702353,-0.24859230451765,0.803676161775399,0.99760185705419,292,"SLC25A5","SLC25A5",772225,"No"
"ENSGALG00000008676",1499.36474558603,0.143127410728796,0.271395237100404,0.527376280652431,0.597932311708569,0.990454701888361,6238,"RRBP1","RRBP1",396414,"No"
"ENSGALG00000008677",17291.8307774648,-0.657001827836291,0.255928257496396,-2.56713281395097,0.0102543327996822,0.155239402460572,7431,"VIM","VIM",420519,"No"
"ENSGALG00000008681",254.496802634569,-0.609807971207954,0.279404314126856,-2.1825288314306,0.029070525794875,0.299969281866684,26012,"NSMF","NSMF",417260,"No"
"ENSGALG00000008682",97.5449732242225,-0.644626940894492,0.322582052416096,-1.99833479905755,0.0456803751848429,0.384493223877258,203427,"SLC25A43","SLC25A43",422371,"No"
"ENSGALG00000008684",13613.859796776,0.0262481975207686,0.219819950205576,0.119407712977012,0.904952350944388,1,1974,"EIF4A2","EIF4A2",395232,"No"
"ENSGALG00000008686",464.315080271905,-0.119743552004653,0.264975424673494,-0.451904368687029,0.651337877093418,0.99760185705419,1787,"TRDMT1","TRDMT1",420520,"No"
