"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"ENSGALG00000031960",0.0116701691639721,0.101080654263422,-297.320930286935,-305.53076731909,13,7,1055.33100204414,0,0,0,FALSE
"ENSGALG00000016124",0.0898739783891978,0.438951041698962,-289.163275671119,-294.639233112503,13,7,1767.3423305155,0,0,0,FALSE
"ENSGALG00000027908",0.957653944672431,1,-222.306371061627,-223.070069544589,13,7,103.279700286587,0,0,0,FALSE
"ENSGALG00000010535",0.0100678012678295,0.0908407717448436,-227.515218972501,-235.912608637899,13,7,211.524168276345,0,0,0,FALSE
"ENSGALG00000010542",8.79671152556124e-05,0.00169712399726007,-300.555373642166,-314.6313719953,13,7,1553.61627726398,0,0,0,FALSE
"ENSGALG00000028041",0.913575215260986,1,-179.632560940629,-180.665320440983,13,7,29.4164705460485,0,0,0,FALSE
"ENSGALG00000010553",0.0983305222304826,0.46379360445503,-319.593570867403,-324.940222198169,13,7,2020.45810986615,0,0,0,FALSE
"ENSGALG00000010564",0.0519007672914963,0.304803114964634,-246.792448489273,-253.037132638349,13,7,421.146186733724,0,0,0,FALSE
"ENSGALG00000036848",0.516012300810643,1,-168.058783117794,-170.668422739288,13,7,22.4440127483864,0,0,0,FALSE
"ENSGALG00000043555",0.0018714389169105,0.0233853095621147,-220.002270131357,-230.478246794384,13,7,134.632316523678,0,0,0,FALSE
"ENSGALG00000010573",0.855029941988651,1,-235.348228966219,-236.657250339462,13,7,377.737275902325,0,0,0,FALSE
"ENSGALG00000010575",0.221590437080938,0.75206708450326,-254.358914681612,-258.474943413203,13,7,567.224536161855,0,0,0,FALSE
"ENSGALG00000010577",0.347090969273341,0.932271305138062,-85.7343334848746,-89.0965190876137,13,7,3.37499310723032,0,0,0,FALSE
"ENSGALG00000010582",0.306894555210214,0.883892213105441,-277.516002834576,-281.092697863662,13,7,822.417358456997,0,0,0,FALSE
"ENSGALG00000010592",0.772426116457551,1,-272.903142401317,-274.54523326252,13,7,502.63338785413,0,0,0,FALSE
"ENSGALG00000049585",0.971098243503021,1,-56.6549695337742,-57.3100160690851,13,7,0.959480821498332,0,0,0,FALSE
"ENSGALG00000053595",1.88191402275928e-06,5.76275226658411e-05,-220.826816194541,-239.252755111591,13,7,156.065673084566,0,0,0,FALSE
"ENSGALG00000025163",0.00531272030612012,0.054605525233339,-171.164943575519,-180.363510576824,13,7,31.1119043005124,0,0,0,FALSE
"ENSGALG00000010596",0.221738424439463,0.752137414446467,-83.6237334822734,-87.7386913189899,13,7,3.47308790830093,0,0,0,FALSE
"ENSGALG00000010601",0.359392070584298,0.942467299431979,-255.148945640032,-258.449116914736,13,7,532.03369513117,0,0,0,FALSE
"ENSGALG00000045063",0.44665680632793,1,-181.500080832463,-184.397084429918,13,7,43.6720995867775,0,0,0,FALSE
"ENSGALG00000010610",0.648268382895059,1,-253.639651346647,-255.744699689342,13,7,332.628126207111,0,0,0,FALSE
"ENSGALG00000010611",0.862185901697028,1,-235.996974241168,-237.274809756862,13,7,339.445929292778,0,0,0,FALSE
"ENSGALG00000010614",5.26731406745928e-12,4.57791560863005e-10,-273.598444398804,-305.886071363014,13,7,759.791878871478,0,0,0,FALSE
"ENSGALG00000033902",0.752748662602898,1,-150.007204025232,-151.724129744992,13,7,13.091497761431,0,0,0,FALSE
"ENSGALG00000042431",0.475694964307046,1,-83.4471342605912,-86.2210483844663,13,7,3.31197204739916,0,0,0,FALSE
"ENSGALG00000046728",0.82306014716132,1,-51.4902014525829,-52.9330099910222,13,7,0.875208826009296,0,0,0,FALSE
"ENSGALG00000046793",0.510256469461889,1,-194.434599150903,-197.067280158739,13,7,44.1791361615953,0,0,0,FALSE
"ENSGALG00000010628",0.00119514316159485,0.0163124620901283,-283.372173987181,-294.387841409773,13,7,1251.47913518254,0,0,0,FALSE
"ENSGALG00000020210",0.974864617019819,1,-240.39062915048,-241.010612638304,13,7,369.242997841314,0,0,0,FALSE
"ENSGALG00000010636",0.981767512935873,1,-216.355418654013,-216.902754724463,13,7,116.489158407017,0,0,0,FALSE
"ENSGALG00000010638",0.740842118947484,1,-326.124149334721,-327.885893423126,13,7,2354.46175524324,0,0,0,FALSE
"ENSGALG00000054742",0.107413976305626,0.491217384549586,-114.987020231636,-120.205529742041,13,7,6.21215458723007,0,0,0,FALSE
"ENSGALG00000010642",0.0972281389021738,0.459817258665122,-250.685270455636,-256.048193420562,13,7,207.979081521541,0,0,0,FALSE
"ENSGALG00000010645",0.698817033167626,1,-195.833852821969,-197.752007068531,13,7,53.6131836383267,0,0,0,FALSE
"ENSGALG00000010646",0.238558963814629,0.782833690252338,-273.29102904459,-277.287921696854,13,7,706.723828159476,0,0,0,FALSE
"ENSGALG00000010654",0.683840641819771,1,-261.057790647523,-263.031320659189,13,7,745.41717910289,0,0,0,FALSE
"ENSGALG00000010658",0.764000674408091,1,-244.681848731283,-246.356114015884,13,7,476.370723603544,0,0,0,FALSE
"ENSGALG00000055042",0.672006150226957,1,-85.4043149242143,-87.4215697790482,13,7,3.54512490764359,0,0,0,FALSE
"ENSGALG00000048533",0.997822896472134,1,-51.6140581244024,-51.864697957267,13,7,0.715411910304474,0,0,0,FALSE
"ENSGALG00000010659",0.384821063898205,0.969434137953279,-255.535492569876,-258.712034228135,13,7,363.328549834976,0,0,0,FALSE
"ENSGALG00000025557",0.243792694278875,0.790035195539669,-126.91126693629,-130.872809098624,13,7,14.1192495113736,0,0,0,FALSE
"ENSGALG00000010661",0.543419946196877,1,-288.986054013923,-291.487586981036,13,7,1414.0486290853,0,0,0,FALSE
"ENSGALG00000010668",0.550263957792067,1,-279.768881006079,-282.243795242024,13,7,604.401326524045,0,0,0,FALSE
"ENSGALG00000010674",0.923209494068866,1,-289.810075707556,-290.790801591097,13,7,1618.63844208122,0,0,0,FALSE
"ENSGALG00000030065",0.827430467756793,1,-303.8350735384,-305.260048167069,13,7,1423.97412755363,0,0,0,FALSE
"ENSGALG00000050037",0.960586908245735,1,-45.0282885775907,-45.7700091559616,13,7,0.622997506200091,0,0,0,FALSE
"ENSGALG00000050911",0.895268295171075,1,-43.6766662987182,-44.8019696907382,13,7,0.789213252460635,0,0,0,FALSE
"ENSGALG00000047221",0.911678640611014,1,-59.1465325104352,-60.1892349093224,13,7,1.30240266029765,0,0,0,FALSE
"ENSGALG00000010716",0.999854158899409,1,-270.4343737587,-270.532388791489,13,7,668.886945048299,0,0,0,FALSE
"ENSGALG00000010719",0.967513004353166,1,-213.522412821698,-214.208636602318,13,7,80.0555405582225,0,0,0,FALSE
"ENSGALG00000051075",0.949964312472314,1,-63.3904032099434,-64.2083364316277,13,7,1.30458514969277,0,0,0,FALSE
"ENSGALG00000030588",0.882222215492883,1,-172.406708600732,-173.594042432574,13,7,25.8624102435129,0,0,0,FALSE
"ENSGALG00000010744",0.726422532739605,1,-262.33931043738,-264.15497605815,13,7,573.237728213521,0,0,0,FALSE
"ENSGALG00000010745",0.186738891287791,0.684632039398787,-371.261682604299,-375.648297155053,13,7,9345.8876582991,0,0,0,FALSE
"ENSGALG00000046857",0.963440054840484,1,-216.113095219467,-216.83261953557,13,7,92.8865113821919,0,0,0,FALSE
"ENSGALG00000036252",0.188531033207013,0.688094304636849,-279.941984401942,-284.313689387837,13,7,651.731135174961,0,0,0,FALSE
"ENSGALG00000047990",0.000665108579541313,0.00990955892039284,-118.622372324987,-130.336357956934,13,7,11.6421340614806,0,0,0,FALSE
"ENSGALG00000030530",8.19471259917001e-07,2.69059730339415e-05,-268.915224880003,-288.265261452134,13,7,362.053964083569,0,0,0,FALSE
"ENSGALG00000033311",0.421984059089144,1,-50.1485561667499,-53.1539440300728,13,7,0.796803167021504,0,0,0,FALSE
"ENSGALG00000054837",0.597057156097877,1,-39.4243033802911,-41.7204642583864,13,7,0.986631422391441,0,0,0,FALSE
"ENSGALG00000020201",0.425122224461622,1,-227.755761765651,-230.747150083639,13,7,300.947157324921,0,0,0,FALSE
"ENSGALG00000010764",0.3610925732007,0.944969936951796,-215.158138284405,-218.449855641017,13,7,95.5425664280192,0,0,0,FALSE
"ENSGALG00000010769",0.137158373730564,0.572731504060974,-159.475001128249,-164.332720678472,13,7,19.0134240778054,0,0,0,FALSE
"ENSGALG00000010781",0.805734342839773,1,-42.5413778185137,-44.0537518351635,13,7,0.877053540162677,0,0,0,FALSE
"ENSGALG00000043480",0.22214839909013,0.752664077177146,-120.200636396707,-124.312630569382,13,7,29.1680147676236,0,0,0,FALSE
"ENSGALG00000043106",0.134397785335057,0.566541306226953,-108.643881116305,-113.53199058608,13,7,5.47363163458913,0,0,0,FALSE
"ENSGALG00000010822",0.908408820815789,1,-100.062905752707,-101.122541032276,13,7,3.92410444471837,0,0,0,FALSE
"ENSGALG00000010837",0.0509307811997026,0.300860814461235,-228.461414925813,-234.731958578219,13,7,225.491413479541,0,0,0,FALSE
"ENSGALG00000010839",0.667150914493148,1,-307.953490379618,-309.988686214058,13,7,1828.4341337016,0,0,0,FALSE
"ENSGALG00000010847",0.00029514935302401,0.00484985915580694,-250.06678062767,-262.737513528623,13,7,462.3280653589,0,0,0,FALSE
"ENSGALG00000010855",0.990730239167841,1,-210.124222450948,-210.548124218872,13,7,124.554001869395,0,0,0,FALSE
"ENSGALG00000010859",0.545354287103621,1,-204.017492866411,-206.511488362784,13,7,78.6380745063113,0,0,0,FALSE
"ENSGALG00000010864",0.0301332691406941,0.208696430415823,-72.8002640497572,-79.7781882460013,13,7,2.45865019821915,0,0,0,FALSE
"ENSGALG00000010866",0.427460576587705,1,-144.850462392404,-147.831461282959,13,7,18.390206877158,0,0,0,FALSE
"ENSGALG00000010878",0.996771235646954,1,-293.227950230229,-293.516457853272,13,7,2251.947165473,0,0,0,FALSE
"ENSGALG00000010882",0.991343892646874,1,-312.283920692232,-312.697176637021,13,7,2483.42647409079,0,0,0,FALSE
"ENSGALG00000027179",0.986106148622961,1,-61.1159144297883,-61.6093361075433,13,7,1.32346912265289,0,0,0,FALSE
"ENSGALG00000010885",0.0569265960955346,0.325016618766677,-282.663973856859,-288.781482315612,13,7,1068.88549581812,0,0,0,FALSE
"ENSGALG00000010886",0.48832184207354,1,-245.758921623268,-248.480629697204,13,7,198.822783532829,0,0,0,FALSE
"ENSGALG00000051967",0.999343803970178,1,-40.9214893638759,-41.0859953998824,13,7,0.548777054344186,0,0,0,FALSE
"ENSGALG00000043675",0.645108826807652,1,-257.121372508573,-259.238128619708,13,7,444.58900859158,0,0,0,FALSE
"ENSGALG00000038372",0.760351791744111,1,-192.564335975982,-194.252471671008,13,7,49.3185569781911,0,0,0,FALSE
"ENSGALG00000045521",0.702473761912958,1,-68.2510234738959,-70.1556404174775,13,7,1.77231934634762,0,0,0,FALSE
"ENSGALG00000035052",0.164623725791666,0.638821725311748,-78.016281124546,-82.5977135121058,13,7,2.30915241058413,0,0,0,FALSE
"ENSGALG00000010903",0.215723538878787,0.741667315167906,-277.843342723038,-282.00231031711,13,7,601.511352592642,0,0,0,FALSE
"ENSGALG00000010909",0.732878191561183,1,-234.737054810158,-236.528621975864,13,7,119.024739183921,0,0,0,FALSE
"ENSGALG00000010921",0.507112919364728,1,-269.082511883029,-271.727830804865,13,7,427.431718259494,0,0,0,FALSE
"ENSGALG00000010926",0.666562619860182,1,-229.040014500675,-231.077384513241,13,7,135.372585595365,0,0,0,FALSE
"ENSGALG00000048954",0.0457978388608446,0.279638140707791,-149.750686949568,-156.166238469492,13,7,15.2135226225454,0,0,0,FALSE
"ENSGALG00000010929",0.00528538653757681,0.0544411017950777,-147.191576621861,-156.396544853412,13,7,16.6527014429849,0,0,0,FALSE
"ENSGALG00000010932",0.330979122650027,0.914463158405759,-219.7814066833,-223.227256183018,13,7,307.748783178826,0,0,0,FALSE
"ENSGALG00000010963",0.989277040566372,1,-208.931790746565,-209.37935846347,13,7,72.2533072587891,0,0,0,FALSE
"ENSGALG00000010979",0.0269319856600051,0.192464371524341,-235.17196234884,-242.298571844409,13,7,344.066086330592,0,0,0,FALSE
"ENSGALG00000011017",0.557675987877356,1,-222.604864136799,-225.051102766379,13,7,214.34414862455,0,0,0,FALSE
"ENSGALG00000043935",0.474700634669381,1,-268.873008446196,-271.65106563036,13,7,480.94470828413,0,0,0,FALSE
"ENSGALG00000011078",0.215467682064337,0.741169789679285,-289.888617863458,-294.049479920632,13,7,747.186138896385,0,0,0,FALSE
"ENSGALG00000011109",4.08840322461308e-05,0.000882915824267843,-210.07958487269,-225.034686501986,13,7,102.160828355916,0,0,0,FALSE
"ENSGALG00000011124",1.27796939219051e-07,4.91505364935744e-06,-220.041187325989,-241.440955666719,13,7,156.035226321296,0,0,0,FALSE
"ENSGALG00000011130",0.246497769158182,0.793465041244475,-285.148089657447,-289.09160083244,13,7,1832.96726163259,0,0,0,FALSE
"ENSGALG00000011133",0.782437419565973,1,-243.737031746202,-245.340594298604,13,7,265.74420752941,0,0,0,FALSE
"ENSGALG00000044141",0.516260051512876,1,-250.295256650324,-252.903907295817,13,7,478.846635217919,0,0,0,FALSE
"ENSGALG00000052134",0.804656625172879,1,-117.656745954871,-119.173392984623,13,7,6.2729928276752,0,0,0,FALSE
"ENSGALG00000040484",0.135283371314412,0.568517225267724,-357.539282853948,-362.417583895805,13,7,8094.70365689278,0,0,0,FALSE
"ENSGALG00000034502",0.241230347456443,0.786243423139507,-325.744006920491,-329.722778442922,13,7,3515.83355258206,0,0,0,FALSE
"ENSGALG00000011175",0.551397957847444,1,-264.439823423443,-266.910340405144,13,7,687.206947277808,0,0,0,FALSE
"ENSGALG00000011178",0.0689452108489583,0.368837565434654,-260.469863653478,-266.321097402764,13,7,1434.0837092324,0,0,0,FALSE
"ENSGALG00000023199",0.989367174936456,1,-330.218784663558,-330.664941003067,13,7,5464.0062796469,0,0,0,FALSE
"ENSGALG00000025353",0.784708590447405,1,-154.612522984882,-156.207295260846,13,7,16.8604467654686,0,0,0,FALSE
"ENSGALG00000011184",0.0145775999366074,0.119657799479652,-302.844648978575,-310.77004778341,13,7,2697.94078415383,0,0,0,FALSE
"ENSGALG00000020193",0.0371634539849497,0.24091701614375,-88.1933541034106,-94.8912702406635,13,7,6.57069545403743,0,0,0,FALSE
"ENSGALG00000011190",0.951895517053809,1,-191.112904306287,-191.917629970151,13,7,59.997155394859,0,0,0,FALSE
"ENSGALG00000041294",0.99096810379796,1,-226.32402869031,-226.743854519593,13,7,137.118612316143,0,0,0,FALSE
"ENSGALG00000011203",0.557531032467879,1,-189.031435809404,-191.47823378028,13,7,48.0077935714086,0,0,0,FALSE
"ENSGALG00000011208",0.952531546703601,1,-232.154743096976,-232.955061949265,13,7,183.428353007578,0,0,0,FALSE
"ENSGALG00000023191",0.531635979046773,1,-262.087400229118,-264.635104093359,13,7,428.545670958747,0,0,0,FALSE
"ENSGALG00000011210",0.72490329181002,1,-274.657713559605,-276.479041508555,13,7,811.531713000455,0,0,0,FALSE
"ENSGALG00000043256",0.999693982180694,1,-162.90755459896,-163.033924238745,13,7,20.5732400445437,0,0,0,FALSE
"ENSGALG00000011221",0.755412324152475,1,-261.691020225044,-263.397876098314,13,7,778.941670029993,0,0,0,FALSE
"ENSGALG00000032545",0.00445175087463616,0.0474906997637179,-253.412097671711,-262.829544723398,13,7,238.477958302666,0,0,0,FALSE
"ENSGALG00000011227",0.712477977270613,1,-171.62721050365,-173.494740505784,13,7,24.1373881370553,0,0,0,FALSE
"ENSGALG00000043669",0.496846058972191,1,-314.731322715291,-317.418193796631,13,7,1166.34596843152,0,0,0,FALSE
"ENSGALG00000011266",0.718252111529541,1,-238.891753583074,-240.737835467079,13,7,171.971722600037,0,0,0,FALSE
"ENSGALG00000011319",3.55512460787676e-12,3.18345248978055e-10,-279.496878314246,-312.202575745292,13,7,780.64190694402,0,0,0,FALSE
"ENSGALG00000025322",0.986170483315018,1,-33.7069838206297,-34.1995387279474,13,7,0.501112686959836,0,0,0,FALSE
"ENSGALG00000049112",0.968200416882857,1,-70.7396459731506,-71.42003837033,13,7,1.54672395668312,0,0,0,FALSE
"ENSGALG00000053710",0.691657609966822,1,-31.7825242910899,-33.7271615140173,13,7,3.14797448988325,0,0,0,FALSE
"ENSGALG00000051799",0.857289289952966,1,-55.7417376704842,-57.0409697781595,13,7,0.997891837941863,0,0,0,FALSE
"ENSGALG00000038771",0.0968076171717637,0.458684941864076,-131.690084316115,-137.059258349788,13,7,87.3481731158934,0,0,0,FALSE
"ENSGALG00000037332",0.00015333772958824,0.00275699363156713,-243.040641611849,-256.474272664162,13,7,234.196622444034,0,0,0,FALSE
"ENSGALG00000011387",0.0344951175309658,0.228805998437719,-298.495459824559,-305.293240635769,13,7,3243.48568839836,0,0,0,FALSE
"ENSGALG00000038585",0.40665725834712,0.989606514725634,-262.259997737297,-265.334729312495,13,7,802.806880862473,0,0,0,FALSE
"ENSGALG00000054198",0.817576026806551,1,-231.255681259322,-232.720697000182,13,7,168.576843615055,0,0,0,FALSE
"ENSGALG00000011395",0.552377386410021,1,-242.170224163203,-244.636946227264,13,7,408.210880353459,0,0,0,FALSE
"ENSGALG00000024482",0.739258922185187,1,-267.035452006554,-268.803133849455,13,7,656.344967323728,0,0,0,FALSE
"ENSGALG00000011403",0.808599955491416,1,-301.944991153724,-303.445974474648,13,7,2553.08705680107,0,0,0,FALSE
"ENSGALG00000026653",0.718249906151122,1,-257.762921349278,-259.609011432158,13,7,469.10230836803,0,0,0,FALSE
"ENSGALG00000011404",0.99951812805499,1,-132.996015136877,-133.143817702755,13,7,9.32314434851895,0,0,0,FALSE
"ENSGALG00000052026",0.26847531569371,0.826831900046193,-217.183952508849,-220.986562901042,13,7,128.161799859795,0,0,0,FALSE
"ENSGALG00000011419",0.0654482500115045,0.357115683481743,-250.728371696297,-256.652343373215,13,7,487.164109258556,0,0,0,FALSE
"ENSGALG00000043164",0.604615326503531,1,-308.985066258579,-311.252790533487,13,7,1340.62916286231,0,0,0,FALSE
"ENSGALG00000011444",0.697049480800089,1,-268.229277337919,-270.153972222459,13,7,564.028710021187,0,0,0,FALSE
"ENSGALG00000011448",0.216385638176277,0.743044028830646,-275.564464201987,-279.718537985403,13,7,1221.62793996674,0,0,0,FALSE
"ENSGALG00000030303",0.00588841229227009,0.0591845521212861,-230.788885106432,-239.85957754367,13,7,159.69544070451,0,0,0,FALSE
"ENSGALG00000023172",0.00714601118730119,0.0688206291965509,-226.070941757475,-234.89997424486,13,7,192.647280284435,0,0,0,FALSE
"ENSGALG00000019003",1.07489924218663e-12,1.05877575355383e-10,-263.295663336391,-297.271438854132,13,7,593.455283412392,0,0,0,FALSE
"ENSGALG00000011455",0.870961870755429,1,-68.4731910567514,-69.7120101298035,13,7,2.13376706911394,0,0,0,FALSE
"ENSGALG00000011457",0.00457259193587627,0.0483723478658033,-323.308344902699,-332.692705206404,13,7,3201.67867846609,0,0,0,FALSE
"ENSGALG00000011476",7.85653111075112e-15,1.02423747495307e-12,-286.419604713916,-325.590809106464,13,7,1139.91364304907,0,0,0,FALSE
"ENSGALG00000042020",7.79426880355911e-06,0.000205949904451718,-273.84264320618,-290.677011802383,13,7,483.653553083316,0,0,0,FALSE
"ENSGALG00000052932",0.0147679199295201,0.120940055589095,-294.747330582837,-302.656067587302,13,7,1022.05323272403,0,0,0,FALSE
"ENSGALG00000027872",0.0160995891281653,0.129748052382895,-221.865823595991,-229.663436200655,13,7,94.8432677258542,0,0,0,FALSE
"ENSGALG00000054376",0.844476468119228,1,-47.2121667416842,-48.5662723363454,13,7,0.70118022175933,0,0,0,FALSE
"ENSGALG00000011499",0.939307944746638,1,-248.887895611402,-249.774640347473,13,7,541.06162195379,0,0,0,FALSE
"ENSGALG00000011506",0.000326388799146022,0.00527518086495804,-277.067055252446,-289.619960663074,13,7,1128.6263182766,0,0,0,FALSE
"ENSGALG00000011524",0.952550652839695,1,-117.226645420338,-118.02683144327,13,7,7.50408987857127,0,0,0,FALSE
"ENSGALG00000011529",0.583081570050844,1,-176.020479543491,-178.369504527597,13,7,29.7691808700323,0,0,0,FALSE
"ENSGALG00000011543",0.0482340726854732,0.290190060642497,-288.377815904718,-294.722745424836,13,7,1511.57588753906,0,0,0,FALSE
"ENSGALG00000011551",0.560874546246904,1,-95.1519713237903,-97.5858820323957,13,7,3.53559449136489,0,0,0,FALSE
"ENSGALG00000047103",0.502110212775481,1,-329.310575038566,-331.976087106969,13,7,2504.78598027533,0,0,0,FALSE
"ENSGALG00000011564",0.85596886037519,1,-277.825759443506,-279.130718890573,13,7,1096.65742723989,0,0,0,FALSE
"ENSGALG00000031160",0.258381980161781,0.813664836508022,-312.47353232706,-316.339663494153,13,7,2784.72880741245,0,0,0,FALSE
"ENSGALG00000011573",0.780437360245658,1,-250.343153209414,-251.954440931007,13,7,274.412471066847,0,0,0,FALSE
"ENSGALG00000028501",0.396172514565354,0.981004278185691,-291.774666376664,-294.897817162644,13,7,949.178155214787,0,0,0,FALSE
